relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
12.250000,-0.00658647672543,0.000491546974331,0.0060589199603,-0.691409211982,2.10591786182,-0.91594208852,2.38097258349,-0.360188131397,0.814679270774,-0.454491139376
12.500000,-0.00674701449997,0.00101465245543,0.00581604602569,-0.590510158441,2.08408021062,-1.03004889316,2.38358469653,-0.312561669209,0.809525736771,-0.496964067562
12.750000,-0.00688173180465,0.00153358707964,0.00554389551372,-0.482826916882,2.04780296771,-1.13936029437,2.37999533247,-0.262479017155,0.800812935593,-0.538333918437
13.000000,-0.00698842795841,0.00203855393928,0.0052463658785,-0.381964606987,1.98842711198,-1.25573040325,2.37394057435,-0.210146501962,0.788358576292,-0.57821207433
13.250000,-0.00707271410814,0.00252780063563,0.00491603031209,-0.289576824396,1.92777804108,-1.37039501149,2.37786851597,-0.159321491881,0.773175343241,-0.61385385136
13.500000,-0.00713321637061,0.00300244295982,0.00456116837276,-0.186432796271,1.84464765524,-1.47893400289,2.36939107563,-0.103905633883,0.753310581877,-0.649404947994
13.750000,-0.00716593050628,0.00345012446325,0.00417656331065,-0.0940939400238,1.75257266756,-1.59160112717,2.36898035059,-0.0491293536691,0.730390243073,-0.681260889404
14.000000,-0.00718026334062,0.0038787292936,0.00376536780917,-0.0103316920259,1.66818283198,-1.68926200568,2.37407201824,5.83792531388e-005,0.707077589753,-0.707135969006
14.250000,-0.00717109635229,0.00428421587924,0.00333193230781,0.0909194956713,1.56198946185,-1.7925506007,2.37798552564,0.05780805164,0.67642828726,-0.7342363389
14.500000,-0.00713480359279,0.00465972402452,0.00286909250882,0.184563946977,1.44780949208,-1.88768727335,2.38156482868,0.11323166817,0.643658356495,-0.756890024665
14.750000,-0.0070788143788,0.00500812062528,0.00238808867113,0.276032874623,1.33656548713,-1.95802656589,2.37838094803,0.164471385318,0.610376661085,-0.774848046403
15.000000,-0.00699678715547,0.00532800676809,0.00189007922588,0.381276587559,1.2269692725,-2.02384358042,2.38520322995,0.217930763504,0.57248867887,-0.790419442375
15.250000,-0.00688817608502,0.00562160526153,0.00137616688092,0.481413022528,1.11345770871,-2.08217264906,2.39328960251,0.269021765884,0.533112114798,-0.802133880681
